thomasID,govtrackID,bioguideID,opensecretsID,lisID,votesmartID,fecIDs,icpsrID,wikipediaID,cspanID,washpostID,firstName,lastName,birthday,gender,religion,party,democratCount,republicanCount,otherCount,state,district,type,currentParty
01729,400415,V000128,N00013820,S390,6098,"['H2MD08126', 'S6MD03441']",20330,Chris Van Hollen,20756,,Chris,Van Hollen,1959-01-10,M,Episcopalian,democrat,8,0,0,MD,,Senate,Democrat
01184,400416,V000081,N00001102,,26975,['H2NY00010'],29378,Nydia Velázquez,26160,,Nydia,Velázquez,1953-03-28,F,Roman Catholic,democrat,13,0,0,NY,7,House,Democrat
01188,400417,V000108,N00003813,,26851,['H4IN01012'],15124,Pete Visclosky,6785,,Peter,Visclosky,1949-08-13,M,Roman Catholic,democrat,17,0,0,IN,1,House,Democrat
01855,412213,W000798,N00026368,,8618,['H4MI07103'],20725,Tim Walberg,1022844,,Tim,Walberg,1951-04-12,M,,republican,0,5,0,MI,7,House,Republican
01596,400419,W000791,N00007690,,2979,['H6OR02116'],29932,Greg Walden,57892,,Greg,Walden,1957-01-10,M,Episcopalian,republican,0,10,0,OR,2,House,Republican
01856,412214,W000799,N00027467,,65443,['H6MN01174'],20726,Tim Walz,1018510,,Timothy,Walz,1964-04-06,M,,democrat,6,0,0,MN,1,House,Democrat
01777,400623,W000797,N00026106,,24301,['H4FL20023'],20504,Debbie Wasserman Schultz,86882,,Debbie,Wasserman Schultz,1966-09-27,F,Jewish,democrat,7,0,0,FL,23,House,Democrat
01205,400422,W000187,N00006690,,26759,['H4CA23011'],29106,Maxine Waters,1953,,Maxine,Waters,1938-08-15,F,Christian,democrat,14,0,0,CA,43,House,Democrat
02002,412410,W000806,N00026335,,24302,"['H0FL08208', 'S4FL00256']",21116,Daniel Webster (Florida politician),30504,,Daniel,Webster,1949-04-27,M,,republican,0,4,0,FL,11,House,Republican
01879,412239,W000800,N00000515,,51272,"['H6VT00160', 'H8VT00034']",20750,Peter Welch,1019990,,Peter,Welch,1947-05-02,M,,democrat,6,0,0,VT,0,House,Democrat
01688,400433,W000795,N00024809,,3985,['H2SC02059'],20138,Joe Wilson (U.S. politician),1002567,,Joe,Wilson,1947-07-31,M,Presbyterian,republican,0,9,0,SC,2,House,Republican
02004,412412,W000808,N00030650,,17319,['H0FL17068'],21118,Frederica Wilson,87016,,Frederica,Wilson,1942-11-05,F,,democrat,4,0,0,FL,24,House,Democrat
01886,412255,W000804,N00029459,,58133,['H8VA01147'],20756,Rob Wittman,1028089,,Robert,Wittman,1959-02-03,M,Episcopalian,republican,0,6,0,VA,1,House,Republican
01991,412402,W000809,N00031857,,71815,['H0AR03055'],21108,Steve Womack,1033625,,Steve,Womack,1957-02-18,M,,republican,0,4,0,AR,3,House,Republican
02008,412416,W000810,N00032416,,122251,['H0GA07133'],21122,Rob Woodall,623342,,Rob,Woodall,1970-02-11,M,,republican,0,4,0,GA,7,House,Republican
01247,300100,W000779,N00007724,S247,27036,"['S6OR00110', 'H0OR03026']",14871,Ron Wyden,1962,,Ron,Wyden,1949-05-03,M,Jewish,democrat,13,0,0,OR,,Senate,Democrat
01853,412211,Y000062,N00028073,,58579,['H6KY03124'],20723,John Yarmuth,1021662,,John,Yarmuth,1947-11-04,M,,democrat,6,0,0,KY,3,House,Democrat
02021,412430,Y000063,N00031502,,34433,['H0KS03137'],21135,Kevin Yoder,61843,,Kevin,Yoder,1976-01-08,M,,republican,0,4,0,KS,3,House,Republican
01256,400440,Y000033,N00007999,,26717,['H6AK00045'],14066,Don Young,1897,,Don,Young,1933-06-09,M,Episcopalian,republican,0,23,0,AK,0,House,Republican
02019,412428,Y000064,N00030670,S391,120345,"['H0IN09070', 'S6IN00191']",21133,Todd Young,1033743,,Todd,Young,1972-08-24,M,,republican,0,4,0,IN,,Senate,Republican
01863,412218,H001041,N00027522,S352,2291,"['H6NV02164', 'S2NV00183']",20730,Dean Heller,1012368,,Dean,Heller,1960-05-10,M,,republican,0,5,0,NV,,Senate,Republican
02090,412500,A000369,N00031177,,12537,"['H2NV02395', 'H1NV02017', 'S0NV00237']",21196,Mark Amodei,62817,,Mark,Amodei,1958-06-12,M,,republican,0,4,0,NV,2,House,Republican
02092,412501,B001278,N00033474,,59641,['H2OR01133'],21198,Suzanne Bonamici,63966,,Suzanne,Bonamici,1954-10-14,F,,democrat,4,0,0,OR,1,House,Democrat
02096,412505,D000617,N00030693,,126272,['H0WA08046'],31101,Suzan DelBene,1033929,,Suzan,DelBene,1962-02-17,F,,democrat,4,0,0,WA,1,House,Democrat
02094,412503,M001184,N00034041,,132068,['H2KY04121'],31102,Thomas Massie,79951,,Thomas,Massie,1971-01-13,M,,republican,0,4,0,KY,4,House,Republican
02097,412506,P000604,N00034639,,90668,['H2NJ10154'],31103,Donald Payne Jr.,65639,,Donald,Payne,1958-12-17,M,,democrat,4,0,0,NJ,10,House,Democrat
02173,412507,S001194,N00028138,S353,17852,"['S4HI00136', 'H6HI02244']",41112,Brian Schatz,87784,,Brian,Schatz,1972-10-20,M,,democrat,3,0,0,HI,,Senate,Democrat
01888,412257,F000454,N00029139,,101632,"['H8IL14067', 'H2IL11124']",20749,Bill Foster (politician),1027346,,Bill,Foster,1955-10-07,M,,democrat,5,0,0,IL,11,House,Democrat
01940,412318,T000468,N00030191,,2629,['H8NV03036'],20927,Dina Titus,1021622,,Dina,Titus,1950-05-23,F,,democrat,4,0,0,NV,1,House,Democrat
02098,412508,C001095,N00033363,S374,135651,"['H2AR04083', 'S4AR00103']",21301,Tom Cotton,63928,,Tom,Cotton,1977-05-13,M,,republican,0,2,0,AR,,Senate,Republican
02099,412509,S001191,N00033983,,28338,['H2AZ09019'],21300,Kyrsten Sinema,68489,,Kyrsten,Sinema,1976-07-12,F,,democrat,3,0,0,AZ,9,House,Democrat
02100,412510,L000578,N00033987,,29713,"['H2CA02142', 'H2CA01144']",21302,Doug LaMalfa,68493,,Doug,LaMalfa,1960-07-02,M,,republican,0,3,0,CA,1,House,Republican
02101,412511,H001068,N00033030,,59849,['H2CA06259'],21303,Jared Huffman,622431,,Jared,Huffman,1964-02-18,M,,democrat,3,0,0,CA,2,House,Democrat
02102,412512,B001287,N00030717,,120030,['H0CA03078'],21304,Ami Bera,1033636,,Ami,Bera,1965-03-02,M,,democrat,3,0,0,CA,7,House,Democrat
02103,412513,C001094,N00034224,,58121,['H2CA08164'],21305,Paul Cook (politician),68278,,Paul,Cook,1943-03-03,M,,republican,0,3,0,CA,8,House,Republican
02104,412514,S001193,N00033508,,129529,['H2CA15094'],21306,Eric Swalwell,79729,,Eric,Swalwell,1980-11-16,M,,democrat,3,0,0,CA,15,House,Democrat
02105,412515,V000129,N00033367,,120200,['H2CA20094'],21307,David Valadao,623702,,David,Valadao,1977-04-14,M,,republican,0,3,0,CA,21,House,Republican
02106,412516,B001285,N00034254,,59904,['H2CA00120'],21308,Julia Brownley,79783,,Julia,Brownley,1952-08-28,F,,democrat,3,0,0,CA,26,House,Democrat
02107,412517,C001097,N00033373,,9754,['H2CA28113'],21309,Tony Cárdenas,63934,,Tony,Cárdenas,1963-03-31,M,,democrat,3,0,0,CA,29,House,Democrat
02109,412519,R000599,N00033510,,136407,['H2CA36439'],21311,Raul Ruiz (politician),79727,,Raul,Ruiz,1972-08-25,M,,democrat,3,0,0,CA,36,House,Democrat
02110,412520,T000472,N00006701,,22337,['H2CA43245'],21312,Mark Takano,2737,,Mark,Takano,1960-12-10,M,,democrat,3,0,0,CA,41,House,Democrat
02111,412521,L000579,N00033274,,16469,['H2CA00104'],21313,Alan Lowenthal,93815,,Alan,Lowenthal,1941-03-08,M,,democrat,3,0,0,CA,47,House,Democrat
02112,412522,V000130,N00007021,,29100,['H2CA50026'],21314,Juan Vargas,8297,,Juan,Vargas,1961-03-07,M,,democrat,3,0,0,CA,51,House,Democrat
02113,412523,P000608,N00033591,,70351,['H2CA52089'],21315,Scott Peters (politician),79661,,Scott,Peters,1958-06-17,M,,democrat,3,0,0,CA,52,House,Democrat
02114,412524,E000293,N00033217,,72826,['H2CT05131'],21316,Elizabeth Esty,1020906,,Elizabeth,Esty,1959-08-25,F,,democrat,3,0,0,CT,5,House,Democrat
02115,412525,Y000065,N00033220,,137622,['H2FL06109'],21317,Ted Yoho,63943,,Ted,Yoho,1955-04-13,M,,republican,0,3,0,FL,3,House,Republican
02116,412526,D000621,N00034746,,137630,['H2FL00292'],21318,Ron DeSantis,79744,,Ron,DeSantis,1978-09-14,M,,republican,0,3,0,FL,6,House,Republican
02119,412529,F000462,N00002893,,8102,"['H2FL14053', 'H2FL22080']",21321,Lois Frankel,623714,,Lois,Frankel,1948-05-16,F,,democrat,3,0,0,FL,21,House,Democrat
02121,412531,C001093,N00033518,,67851,['H2GA09150'],21323,Doug Collins (politician),79719,,Doug,Collins,1966-08-16,M,,republican,0,3,0,GA,9,House,Republican
02122,412532,G000571,N00033281,,129306,['H2HI02508'],21324,Tulsi Gabbard,1025291,,Tulsi,Gabbard,1981-04-12,F,,democrat,3,0,0,HI,2,House,Democrat
02123,412533,D000622,N00027860,S386,57442,"['H6IL06141', 'S6IL00292']",21325,Tammy Duckworth,94484,,Tammy,Duckworth,1968-03-12,F,,democrat,3,0,0,IL,,Senate,Democrat
02126,412536,D000619,N00034784,,9622,['H2IL13120'],21328,Rodney Davis (politician),68337,,Rodney,Davis,1970-01-05,M,,republican,0,3,0,IL,13,House,Republican
02127,412537,B001286,N00033390,,134964,['H2IL17071'],21329,Cheri Bustos,63949,,Cheri,Bustos,1961-10-17,F,,democrat,3,0,0,IL,17,House,Democrat
02128,412538,W000813,N00031226,,34205,['H0IN02190'],21330,Jackie Walorski,95005,,Jackie,Walorski,1963-08-17,F,,republican,0,3,0,IN,2,House,Republican
02129,412539,B001284,N00033495,,135988,['H2IN05082'],21331,Susan Brooks,623720,,Susan,Brooks,1960-08-25,F,,republican,0,3,0,IN,5,House,Republican
02130,412540,M001189,N00012546,,33997,"['H0IN02125', 'H0IN05094']",21332,Luke Messer,11245,,Luke,Messer,1969-02-27,M,,republican,0,3,0,IN,6,House,Republican
02131,412541,B001282,N00031233,,117290,['H0KY06104'],21333,Andy Barr (U.S. politician),61848,,Garland,Barr,1973-07-24,M,,republican,0,3,0,KY,6,House,Republican
02182,412542,W000817,N00033492,S366,141272,['S2MA00170'],41301,Elizabeth Warren,1023023,,Elizabeth,Warren,1949-06-22,F,,democrat,1,0,0,MA,,Senate,Democrat
02172,412543,K000379,N00034044,,141275,['H2MA04073'],21335,Joseph P. Kennedy III,79948,,Joseph,Kennedy,1980-10-04,M,,democrat,3,0,0,MA,4,House,Democrat
02133,412544,D000620,N00033897,,135143,['H2MD06195'],21334,John Delaney (Maryland politician),68432,,John,Delaney,1963-04-16,M,,democrat,3,0,0,MD,6,House,Democrat
02185,412545,K000383,N00034580,S363,22381,['S2ME00109'],41300,Angus King,37413,,Angus,King,1944-03-31,M,,other,0,0,1,ME,,Senate,Independent
02134,412546,K000380,N00033395,,136102,['H2MI05119'],21372,Dan Kildee,623723,,Daniel,Kildee,1958-08-11,M,,democrat,3,0,0,MI,5,House,Democrat
00867,408211,N000127,N00021207,,138505,['H2MN08111'],14263,Rick Nolan,1001760,,Richard,Nolan,1943-12-17,M,,democrat,6,0,0,MN,8,House,Democrat
02137,412548,W000812,N00033106,,136083,['H2MO02102'],21337,Ann Wagner,82702,,Ann,Wagner,1962-09-13,F,,republican,0,3,0,MO,2,House,Republican
02138,412549,D000618,N00033054,S375,135720,"['H2MT01060', 'S2MT00096']",21338,Steve Daines,1034037,,Steve,Daines,1962-08-20,M,,republican,0,2,0,MT,,Senate,Republican
02140,412550,H001067,N00033630,,136448,['H2NC08185'],21346,Richard Hudson (U.S. politician),79622,,Richard,Hudson,1971-11-04,M,,republican,0,3,0,NC,8,House,Republican
02141,412551,P000606,N00034416,,41272,['H2NC09134'],21347,Robert Pittenger,9265861,,Robert,Pittenger,1948-08-15,M,,republican,0,3,0,NC,9,House,Republican
02142,412552,M001187,N00033631,,136459,['H2NC11080'],21348,Mark Meadows (North Carolina politician),79621,,Mark,Meadows,1959-07-28,M,,republican,0,3,0,NC,11,House,Republican
02143,412553,H001065,N00033399,,136462,['H2NC13110'],21349,George Holding,623728,,George,Holding,1968-04-17,M,,republican,0,3,0,NC,2,House,Republican
02174,412554,H001069,N00033782,S360,41716,['S2ND00099'],41303,Heidi Heitkamp,95414,,Heidi,Heitkamp,1955-10-30,F,,democrat,1,0,0,ND,,Senate,Democrat
02144,412555,C001096,N00004614,,444,"['H0ND01026', 'H6ND00074']",21350,Kevin Cramer,7600,,Kevin,Cramer,1961-01-21,M,,republican,0,3,0,ND,0,House,Republican
02179,412556,F000463,N00033443,S357,41963,['S2NE00094'],41302,Deb Fischer,1034067,,Deb,Fischer,1951-03-01,F,,republican,0,1,0,NE,,Senate,Republican
02145,412557,K000382,N00030875,,122256,['H0NH02181'],21340,Ann McLane Kuster,62650,,Ann,Kuster,1956-09-05,F,,democrat,3,0,0,NH,2,House,Democrat
02146,412558,L000580,N00029400,,102404,['H8NM01257'],21341,Michelle Lujan Grisham,94791,,Michelle,Lujan Grisham,1959-10-24,F,,democrat,3,0,0,NM,1,House,Democrat
02148,412560,M001188,N00034547,,69157,['H2NY06116'],21342,Grace Meng,68411,,Grace,Meng,1975-10-01,F,,democrat,3,0,0,NY,6,House,Democrat
02149,412561,J000294,N00033640,,55285,['H2NY10092'],21343,Hakeem Jeffries,79612,,Hakeem,Jeffries,1970-08-04,M,,democrat,3,0,0,NY,8,House,Democrat
02150,412562,M001185,N00034277,,139760,['H2NY22139'],21344,Sean Patrick Maloney,79760,,Sean,Maloney,1966-07-30,M,,democrat,3,0,0,NY,18,House,Democrat
02151,412563,C001092,N00001285,,139770,['H8NY29032'],21345,Chris Collins (U.S. politician),94144,,Chris,Collins,1950-05-20,M,,republican,0,3,0,NY,27,House,Republican
02152,412564,W000815,N00033310,,135326,['H2OH02085'],21351,Brad Wenstrup,1034044,,Brad,Wenstrup,1958-06-17,M,,republican,0,3,0,OH,2,House,Republican
02153,412565,B001281,N00033904,,2427,['H2OH03125'],21352,Joyce Beatty,67294,,Joyce,Beatty,1950-03-12,F,,democrat,3,0,0,OH,3,House,Democrat
02154,412566,J000295,N00035007,,143052,['H2OH14064'],21353,David Joyce (politician),68561,,David,Joyce,1957-03-17,M,,republican,0,3,0,OH,14,House,Republican
02155,412567,B001283,N00033532,,135894,['H2OK01143'],21354,Jim Bridenstine,79705,,Jim,Bridenstine,1975-06-15,M,,republican,0,3,0,OK,1,House,Republican
02156,412568,M001190,N00033410,,135898,['H2OK02083'],21355,Markwayne Mullin,1034045,,Markwayne,Mullin,1977-07-26,M,,republican,0,3,0,OK,2,House,Republican
02157,412569,P000605,N00034120,,59980,['H2PA04135'],21356,Scott Perry (politician),79873,,Scott,Perry,1962-05-27,M,,republican,0,3,0,PA,4,House,Republican
02158,412570,R000598,N00031253,,119466,['H0PA04220'],21357,Keith Rothfus,61949,,Keith,Rothfus,1962-04-25,M,,republican,0,3,0,PA,12,House,Republican
02159,412571,C001090,N00034128,,136236,['H2PA17079'],21358,Matt Cartwright,79865,,Matthew,Cartwright,1961-05-01,M,,democrat,3,0,0,PA,17,House,Democrat
02160,412572,R000597,N00033832,,132382,['H2SC07066'],21359,Tom Rice,79473,,Tom,Rice,1957-08-04,M,,republican,0,3,0,SC,7,House,Republican
02175,412573,C001098,N00033085,S355,135705,['S2TX00312'],41304,Ted Cruz,1019953,,Ted,Cruz,1970-12-22,M,,republican,0,1,0,TX,,Senate,Republican
02161,412574,W000814,N00033539,,102026,['H2TX14149'],21360,Randy Weber,79698,,Randy,Weber,1953-07-02,M,,republican,0,3,0,TX,14,House,Republican
02162,412575,O000170,N00033540,,78533,['H2TX16185'],21361,Beto O'Rourke,79697,,Beto,O'Rourke,1972-09-26,M,,democrat,3,0,0,TX,16,House,Democrat
02163,412576,C001091,N00033316,,49227,['H2TX35011'],21362,Joaquín Castro,63974,,Joaquin,Castro,1974-09-16,M,,democrat,3,0,0,TX,20,House,Democrat
02165,412578,W000816,N00030602,,50112,"['H2TX33040', 'S2TX00270']",21364,Roger Williams (U.S. politician),623742,,Roger,Williams,1949-09-13,M,,republican,0,3,0,TX,25,House,Republican
02166,412579,V000131,N00033839,,49671,['H2TX33073'],21365,Marc Veasey,79466,,Marc,Veasey,1971-01-03,M,,democrat,3,0,0,TX,33,House,Democrat
02167,412580,V000132,N00034349,,137719,['H2TX27190'],21366,Filemon Vela Jr.,95434,,Filemon,Vela,1963-02-13,M,,democrat,3,0,0,TX,34,House,Democrat
02168,412581,S001192,N00033932,,135930,['H2UT02324'],21367,Chris Stewart (politician),68466,,Chris,Stewart,1960-07-15,M,,republican,0,3,0,UT,2,House,Republican
02176,412582,K000384,N00033177,S362,50772,['S2VA00142'],41305,Tim Kaine,49219,,Timothy,Kaine,1958-02-26,M,,democrat,1,0,0,VA,,Senate,Democrat
02169,412583,K000381,N00034453,,51516,['H2WA06129'],21368,Derek Kilmer,68310,,Derek,Kilmer,1974-01-01,M,,democrat,3,0,0,WA,6,House,Democrat
02170,412584,H001064,N00031557,,126058,['H0WA03161'],21369,Dennis Heck,9269006,,Denny,Heck,1952-07-29,M,,democrat,3,0,0,WA,10,House,Democrat
02171,412585,P000607,N00033549,,26238,['H2WI02124'],21370,Mark Pocan,79688,,Mark,Pocan,1964-08-14,M,,democrat,3,0,0,WI,2,House,Democrat
02190,412595,K000385,N00035215,,33384,['H2IL02172'],21371,Robin Kelly,70399,,Robin,Kelly,1956-04-30,F,,democrat,3,0,0,IL,2,House,Democrat
01012,400607,S000051,N00002424,,21991,['H4SC01073'],29565,Mark Sanford,6513,,Marshall,Sanford,1960-05-28,M,,republican,0,6,0,SC,1,House,Republican
02191,412596,S001195,N00035282,,59318,['H4MO08162'],21373,Jason T. Smith,71083,,Jason,Smith,1980-06-16,M,,republican,0,3,0,MO,8,House,Republican
02194,412598,B001288,N00035267,S370,76151,['S4NJ00185'],,Cory Booker,84679,,Cory,Booker,1969-04-27,M,,democrat,2,0,0,NJ,,Senate,Democrat
02196,412600,C001101,N00035278,,35858,['H4MA05084'],,Katherine Clark,73178,,Katherine,Clark,1963-07-17,F,,democrat,3,0,0,MA,5,House,Democrat
02197,412601,B001289,N00035380,,27584,['H4AL01123'],,Bradley Byrne,73486,,Bradley,Byrne,1955-02-16,M,,republican,0,3,0,AL,1,House,Republican
02203,412605,B001290,N00036013,,152270,['H4VA07143'],,Dave Brat,75248,,David,Brat,1964-07-27,M,,republican,0,3,0,VA,7,House,Republican
02202,412606,N000188,N00036154,,116277,['H4NJ01084'],,Donald Norcross,76311,,Donald,Norcross,1958-12-13,M,,democrat,3,0,0,NJ,1,House,Democrat
02201,412607,A000370,N00035451,,5935,['H4NC12100'],,Alma Adams,76386,,Alma,Adams,1946-05-27,F,,democrat,3,0,0,NC,12,House,Democrat
02221,412608,P000609,N00035691,,146274,['H4AL06098'],,Gary Palmer (politician),,,Gary,Palmer,1954-05-14,M,,republican,0,2,0,AL,6,House,Republican
02223,412609,H001072,N00035792,,146290,['H4AR02141'],,French Hill (politician),,,French,Hill,1956-12-05,M,,republican,0,2,0,AR,2,House,Republican
02224,412610,W000821,N00035527,,119120,['H4AR04048'],,Bruce Westerman,,,Bruce,Westerman,1967-11-18,M,,republican,0,2,0,AR,4,House,Republican
02225,412611,M001197,N00033982,,137299,['H2AZ08102'],,Martha McSally,,,Martha,McSally,1966-03-22,F,,republican,0,2,0,AZ,2,House,Republican
02226,412612,G000574,N00036097,,,['H4AZ07043'],,Ruben Gallego,,,Ruben,Gallego,1979-11-20,M,,democrat,2,0,0,AZ,7,House,Democrat
02227,412613,D000623,N00030709,,,['H0CA10073'],,Mark DeSaulnier,,,Mark,DeSaulnier,1952-03-31,M,,democrat,2,0,0,CA,11,House,Democrat
02228,412614,K000387,N00035820,,,['H4CA25123'],,Steve Knight (politician),,,Steve,Knight,1966-12-17,M,,republican,0,2,0,CA,25,House,Republican
02229,412615,A000371,N00033997,,70114,['H2CA31125'],,Pete Aguilar,,,Pete,Aguilar,1979-06-19,M,,democrat,2,0,0,CA,31,House,Democrat
02230,412616,L000582,N00035825,,,['H4CA33119'],,Ted Lieu,,,Ted,Lieu,1969-03-29,M,,democrat,2,0,0,CA,33,House,Democrat
02231,412617,T000474,N00036107,,,['H4CA35031'],,Norma Torres,,,Norma,Torres,1965-04-04,F,,democrat,2,0,0,CA,35,House,Democrat
02232,412618,W000820,N00035391,,,['H4CA45097'],,Mimi Walters,,,Mimi,Walters,1962-05-14,F,,republican,0,2,0,CA,45,House,Republican
02233,412619,B001297,N00030829,,125319,"['S0CO00237', 'H4CO04090']",,Ken Buck,,,Ken,Buck,1959-02-16,M,,republican,0,2,0,CO,4,House,Republican
02235,412621,C001107,N00035403,,137676,['H4FL26038'],,Carlos Curbelo (politician),,,Carlos,Curbelo,1980-03-01,M,,republican,0,2,0,FL,26,House,Republican
02236,412622,C001103,N00035346,,32085,['H4GA01039'],,Buddy Carter,,,Buddy,Carter,1957-09-06,M,,republican,0,2,0,GA,1,House,Republican
02237,412623,H001071,N00032243,,122246,['H0GA07125'],,Jody Hice,,,Jody,Hice,1960-04-22,M,,republican,0,2,0,GA,10,House,Republican
02238,412624,L000583,N00035347,,31618,['H4GA11061'],,Barry Loudermilk,,,Barry,Loudermilk,1963-12-22,M,,republican,0,2,0,GA,11,House,Republican
02239,412625,A000372,N00033720,,136062,['H2GA12121'],,Rick W. Allen,,,Rick,Allen,1951-11-07,M,,republican,0,2,0,GA,12,House,Republican
02241,412627,B001294,N00033744,,,['H2IA01055'],,Rod Blum,,,Rod,Blum,1955-04-26,M,,republican,0,2,0,IA,1,House,Republican
02242,412628,Y000066,N00035509,,,"['S4IA00103', 'H4IA03115']",,David Young (Iowa politician),,,David,Young,1968-05-11,M,,republican,0,2,0,IA,3,House,Republican
02243,412629,B001295,N00035420,,,['H4IL12060'],,Mike Bost,,,Mike,Bost,1960-12-30,M,,republican,0,2,0,IL,12,House,Republican
02244,412630,A000374,N00036633,,155414,['H4LA05221'],,Ralph Abraham (politician),,,Ralph,Abraham,1954-09-16,M,,republican,0,2,0,LA,5,House,Republican
02245,412631,G000577,N00036135,,155424,['H4LA06153'],,Garret Graves,,,Garret,Graves,1972-01-31,M,,republican,0,2,0,LA,6,House,Republican
02246,412632,M001196,N00035431,,146299,['H4MA06090'],,Seth Moulton,,,Seth,Moulton,1978-10-24,M,,democrat,2,0,0,MA,6,House,Democrat
02247,412633,P000611,N00034584,,,"['S2ME00158', 'H4ME02234']",,Bruce Poliquin,,,Bruce,Poliquin,1953-11-01,M,,republican,0,2,0,ME,2,House,Republican
02248,412634,M001194,N00036275,,37676,['H4MI04126'],,John Moolenaar,,,John,Moolenaar,1961-05-08,M,,republican,0,2,0,MI,4,House,Republican
02249,412635,B001293,N00036449,,20157,['H4MI08135'],,Mike Bishop (politician),,,Mike,Bishop,1967-03-18,M,,republican,0,2,0,MI,8,House,Republican
02250,412636,T000475,N00035607,,152477,['H4MI11097'],,Dave Trott (politician),,,Dave,Trott,1960-10-16,M,,republican,0,2,0,MI,11,House,Republican
02251,412637,D000624,N00036149,,152482,['H4MI12079'],,Debbie Dingell,,,Debbie,Dingell,1953-11-23,F,,democrat,2,0,0,MI,12,House,Democrat
02252,412638,L000581,N00034068,,78851,['H2MI14111'],,Brenda Lawrence,,,Brenda,Lawrence,1954-10-18,F,,democrat,2,0,0,MI,14,House,Democrat
02253,412639,E000294,N00035440,,38894,['H4MN06087'],,Tom Emmer,,,Tom,Emmer,1961-03-03,M,,republican,0,2,0,MN,6,House,Republican
02254,412640,Z000018,N00035616,,,['H4MT01041'],,Ryan Zinke,,,Ryan,Zinke,1961-11-01,M,,republican,0,2,0,MT,0,House,Republican
02256,412641,R000603,N00033527,,102964,['H2NC07096'],,David Rouzer,,,David,Rouzer,1972-02-16,M,,republican,0,2,0,NC,7,House,Republican
02258,412643,M001193,N00036155,,152113,['H4NJ03130'],,Tom MacArthur,,,Tom,MacArthur,1960-10-16,M,,republican,0,2,0,NJ,3,House,Republican
02259,412644,W000822,N00036158,,24799,['H4NJ12149'],,Bonnie Watson Coleman,,,Bonnie,Watson Coleman,1945-02-06,F,,democrat,2,0,0,NJ,12,House,Democrat
02261,412646,Z000017,N00029404,,,['H8NY01148'],,Lee Zeldin,,,Lee,Zeldin,1980-01-30,M,,republican,0,2,0,NY,1,House,Republican
02262,412647,R000602,N00035927,,127653,['H4NY04075'],,Kathleen Rice,,,Kathleen,Rice,1965-02-15,F,,democrat,2,0,0,NY,4,House,Democrat
02263,412648,S001196,N00035523,,152539,['H4NY21079'],,Elise Stefanik,,,Elise,Stefanik,1984-07-02,F,,republican,0,2,0,NY,21,House,Republican
02264,412649,K000386,N00035934,,152546,['H4NY24073'],,John Katko,,,John,Katko,1962-11-09,M,,republican,0,2,0,NY,24,House,Republican
02265,412650,R000604,N00036175,,,['H4OK05132'],,Steve Russell (politician),,,Steve,Russell,1963-05-25,M,,republican,0,2,0,OK,5,House,Republican
02266,412651,C001106,N00031064,,133557,['H0PA06076'],,Ryan Costello,,,Ryan,Costello,1976-09-07,M,,republican,0,2,0,PA,6,House,Republican
02267,412652,B001296,N00035307,,47357,['H4PA13199'],,Brendan Boyle,,,Brendan,Boyle,1977-02-06,M,,democrat,2,0,0,PA,13,House,Democrat
02268,412653,R000601,N00035972,,147381,['H4TX04153'],,John Ratcliffe (American politician),,,John,Ratcliffe,1965-10-20,M,,republican,0,2,0,TX,4,House,Republican
02269,412654,H001073,N00031417,,116911,['H0TX23086'],,Will Hurd,,,Will,Hurd,1977-08-19,M,,republican,0,2,0,TX,23,House,Republican
02270,412655,B001291,N00005736,,360,['H6TX02079'],,Brian Babin,,,Brian,Babin,1948-03-23,M,,republican,0,2,0,TX,36,House,Republican
02271,412656,L000584,N00033842,,135957,['H2UT04023'],,Mia Love,,,Mia,Love,1975-12-06,F,,republican,0,2,0,UT,4,House,Republican
02272,412657,B001292,N00036018,,1707,['H4VA08224'],,Don Beyer,,,Donald,Beyer,1950-06-20,M,,democrat,2,0,0,VA,8,House,Democrat
02273,412658,C001105,N00036023,,112252,['H4VA10089'],,Barbara Comstock,,,Barbara,Comstock,1959-06-30,F,,republican,0,2,0,VA,10,House,Republican
02274,412659,P000610,N00035000,,,['H2VI00082'],,Stacey Plaskett,,,Stacey,Plaskett,1964-05-13,F,,democrat,2,0,0,VI,0,House,Democrat
02275,412660,N000189,N00036403,,51522,['H4WA04104'],,Dan Newhouse,,,Dan,Newhouse,1955-07-10,M,,republican,0,2,0,WA,4,House,Republican
02276,412661,G000576,N00036409,,3493,['H4WI06048'],,Glenn Grothman,,,Glenn,Grothman,1955-07-03,M,,republican,0,2,0,WI,6,House,Republican
02277,412662,M001195,N00033814,,,['H4WV02080'],,Alex Mooney,,,Alex,Mooney,1971-06-05,M,,republican,0,2,0,WV,2,House,Republican
02278,412663,J000297,N00035531,,8297,['H4WV03070'],,Evan Jenkins (politician),,,Evan,Jenkins,1960-09-12,M,,republican,0,2,0,WV,3,House,Republican
02222,412664,R000600,N00007635,,,['H4AS00036'],,Amata Coleman Radewagen,,,Aumua,Amata,1947-12-29,F,,republican,0,2,0,AS,0,House,Republican
02290,412665,S001198,N00035774,S383,114964,['S4AK00214'],,Dan Sullivan (U.S. Senator),,,Dan,Sullivan,1964-11-13,M,,republican,0,1,0,AK,,Senate,Republican
02286,412666,P000612,N00035516,S379,151330,['S4GA11285'],,David Perdue,,,David,Perdue,1949-12-10,M,,republican,0,1,0,GA,,Senate,Republican
